date,optionID,optionK,optionName,volumeValue,open,high,low,close,SettlementPrice,volume,open interest,uplimit,downlimit,Delta,Gamma,Vega,Theta,Rho
2016/6/15,10000638,2.05,50ETF沽2016年7月2.05,"3,257,425.00",0.042,0.0433,0.0234,0.0269,0.0269,"10,445","19,467",0.2356,0.0001,-0.3,2.55,0.251,-0.184,-0.077
2016/6/15,10000639,2.1,50ETF沽2016年7月2.10,"4,865,225.00",0.065,0.0747,0.0437,0.0496,0.0496,"8,959","15,014",0.2703,0.0001,-0.442,2.733,0.284,-0.216,-0.114
2016/6/15,10000640,2.15,50ETF沽2016年7月2.15,"5,837,833.00",0.0966,0.1068,0.073,0.0824,0.0824,"6,729","14,503",0.3021,0.0001,-0.568,2.461,0.283,-0.232,-0.149
2016/6/15,10000641,2.2,50ETF购2016年7月2.20,"1,265,604.00",0.015,0.0209,0.0133,0.0146,0.0146,"7,711","17,990",0.2177,0.0001,0.234,2.814,0.221,-0.157,0.056
2016/6/15,10000642,2.2,50ETF沽2016年7月2.20,"2,988,471.00",0.1392,0.147,0.109,0.1195,0.1195,"2,368","4,594",0.3408,0.0001,-0.668,2.107,0.261,-0.223,-0.178
2016/6/15,10000643,2.25,50ETF购2016年7月2.25,"456,640.00",0.0087,0.0119,0.007,0.0081,0.0081,"4,942","16,044",0.2053,0.0001,0.14,1.907,0.16,-0.119,0.033
2016/6/15,10000644,2.25,50ETF沽2016年7月2.25,"2,525,737.00",0.1812,0.1944,0.1502,0.1624,0.1624,"1,510","4,287",0.3838,0.0001,-0.737,1.714,0.235,-0.216,-0.2
2016/6/14,10000449,2.2,50ETF购2016年6月2.20,"275,223.00",0.002,0.0033,0.0018,0.003,0.003,"10,665","47,250",0.1994,0.0001,0.092,2.33,0.052,-0.27,0.004
2016/6/14,10000450,2.25,50ETF购2016年6月2.25,"61,524.00",0.0018,0.0018,0.0008,0.0012,0.0012,"5,105","28,607",0.1942,0.0001,0.04,1.072,0.027,-0.159,0.002
2016/6/14,10000451,2.3,50ETF购2016年6月2.30,"20,037.00",0.0011,0.0016,0.0008,0.001,0.001,"2,025","24,472",0.1891,0.0001,0.028,0.659,0.02,-0.143,0.001
2016/6/14,10000452,2.35,50ETF购2016年6月2.35,"3,981.00",0.0011,0.0011,0.0004,0.0007,0.0008,650,"10,396",0.1834,0.0001,0.018,0.396,0.014,-0.108,0.001
2016/6/14,10000453,2.4,50ETF购2016年6月2.40,"3,571.00",0.0008,0.0008,0.0004,0.0006,0.0006,658,"8,906",0.1781,0.0001,0.014,0.28,0.011,-0.098,0.001
2016/6/14,10000454,2.2,50ETF沽2016年6月2.20,"9,013,498.00",0.1199,0.1229,0.102,0.1077,0.1077,"8,049","5,825",0.3305,0.0001,-0.816,2.58,0.083,-0.563,-0.04
2016/6/14,10000455,2.25,50ETF沽2016年6月2.25,"2,493,689.00",0.1749,0.175,0.1508,0.1569,0.1569,"1,551","5,169",0.3827,0.0001,-0.856,1.74,0.071,-0.607,-0.043
2016/6/14,10000456,2.3,50ETF沽2016年6月2.30,"1,375,989.00",0.2225,0.2225,0.2003,0.2063,0.2063,659,"3,635",0.4279,0.0103,-0.881,1.282,0.062,-0.634,-0.046
2016/6/14,10000457,2.35,50ETF沽2016年6月2.35,"3,619,096.00",0.27,0.2707,0.2506,0.2582,0.2575,"1,402","3,530",0.4787,0.0611,-0.886,1.031,0.06,-0.751,-0.047
2016/6/14,10000458,2.4,50ETF沽2016年6月2.40,"1,085,676.00",0.3177,0.3205,0.2995,0.306,0.306,351,"2,653",0.5297,0.1121,-0.907,0.82,0.052,-0.695,-0.049
2016/6/14,10000459,2.15,50ETF购2016年6月2.15,"2,182,673.00",0.0061,0.0087,0.005,0.0082,0.0082,"31,837","64,846",0.2087,0.0001,0.23,4.861,0.095,-0.441,0.011
2016/6/14,10000460,2.15,50ETF沽2016年6月2.15,"16,720,558.00",0.0767,0.0775,0.057,0.0631,0.0631,"25,085","25,991",0.2839,0.0001,-0.703,4.075,0.108,-0.616,-0.034
2016/6/14,10000463,2.45,50ETF购2016年6月2.45,"4,020.00",0.0015,0.0015,0.0003,0.0005,0.0005,860,"9,924",0.173,0.0001,0.011,0.212,0.009,-0.093,0.001
2016/6/14,10000464,2.5,50ETF购2016年6月2.50,"2,382.00",0.0004,0.0004,0.0001,0.0003,0.0003,"1,246","11,134",0.168,0.0001,0.005,0.101,0.004,-0.044,0
2016/6/14,10000465,2.45,50ETF沽2016年6月2.45,"2,229,304.00",0.3652,0.3705,0.3519,0.356,0.356,621,"1,726",0.5799,0.1623,-0.914,0.692,0.049,-0.728,-0.051
2016/6/14,10000466,2.5,50ETF沽2016年6月2.50,"1,748,968.00",0.4127,0.4202,0.4018,0.4054,0.4054,428,"1,239",0.6284,0.2108,-0.924,0.586,0.045,-0.717,-0.052
2016/6/14,10000469,2.55,50ETF购2016年6月2.55,706,0.0016,0.0016,0.0001,0.0002,0.0002,477,"10,221",0.1629,0.0001,0.002,0.044,0.002,-0.019,0
2016/6/14,10000470,2.55,50ETF沽2016年6月2.55,"1,049,614.00",0.4603,0.4698,0.4514,0.4552,0.4552,229,755,0.6794,0.2618,-0.929,0.512,0.042,-0.738,-0.053
2016/6/14,10000473,2.6,50ETF购2016年6月2.60,"1,007.00",0.0005,0.0005,0.0001,0.0002,0.0002,821,"7,225",0.1579,0.0001,0.003,0.052,0.003,-0.03,0
2016/6/14,10000474,2.6,50ETF沽2016年6月2.60,"1,182,010.00",0.5079,0.5178,0.5,0.505,0.505,233,"1,258",0.7292,0.3116,-0.935,0.451,0.04,-0.74,-0.055
2016/6/14,10000477,2.65,50ETF购2016年6月2.65,"1,035.00",0.0004,0.0004,0.0001,0.0002,0.0002,690,"20,245",0.1529,0.0001,0.001,0.025,0.001,-0.014,0
2016/6/14,10000478,2.65,50ETF沽2016年6月2.65,"1,906,041.00",0.5555,0.5686,0.5517,0.5575,0.557,342,"1,755",0.7792,0.3616,-0.927,0.436,0.043,-0.92,-0.056
2016/6/14,10000523,2.1,50ETF购2016年6月2.10,"5,358,217.00",0.015,0.0224,0.015,0.0205,0.0205,"28,505","47,612",0.223,0.0001,0.524,8.202,0.125,-0.467,0.024
2016/6/14,10000524,2.1,50ETF沽2016年6月2.10,"8,209,449.00",0.038,0.0398,0.0218,0.0266,0.0266,"28,642","35,768",0.2476,0.0001,-0.48,5.713,0.125,-0.595,-0.023
2016/6/14,10000529,2.05,50ETF购2016年6月2.05,"8,417,689.00",0.0401,0.057,0.0396,0.0533,0.0533,"17,060","21,083",0.2499,0.0001,0.938,3.526,0.038,-0.151,0.043
2016/6/14,10000530,2.05,50ETF沽2016年6月2.05,"1,817,086.00",0.0138,0.0144,0.0067,0.0088,0.0088,"18,987","36,967",0.2148,0.0001,-0.219,4.231,0.092,-0.449,-0.01
2016/6/14,10000535,2,50ETF购2016年6月2.00,"6,148,826.00",0.0852,0.103,0.0835,0.0975,0.101,"6,564","9,745",0.2968,0.0001,1,0,0,-0.058,0.044
2016/6/14,10000536,2,50ETF沽2016年6月2.00,"168,196.00",0.005,0.0058,0.0021,0.0026,0.0027,"4,851","32,532",0.1964,0.0001,-0.077,1.941,0.045,-0.238,-0.004
2016/6/14,10000541,1.95,50ETF购2016年6月1.95,"2,248,080.00",0.1333,0.1509,0.1308,0.1456,0.151,"1,579","3,409",0.3468,0.0001,1,0,0,-0.057,0.043
2016/6/14,10000542,1.95,50ETF沽2016年6月1.95,"41,800.00",0.0023,0.0039,0.0009,0.0013,0.0013,"2,716","19,876",0.1833,0.0001,-0.034,0.868,0.024,-0.149,-0.002
2016/6/14,10000551,1.85,50ETF购2016年6月1.85,"848,321.00",0.2291,0.2499,0.2291,0.2442,0.251,351,"1,544",0.4468,0.0292,1,0,0,-0.054,0.041
2016/6/14,10000552,1.9,50ETF购2016年6月1.90,"1,122,413.00",0.1813,0.2001,0.1801,0.195,0.201,585,"2,166",0.3968,0.0001,1,0,0,-0.056,0.042
2016/6/14,10000553,1.85,50ETF沽2016年6月1.85,"1,714.00",0.0008,0.0008,0.0002,0.0003,0.0003,548,"8,616",0.1618,0.0001,-0.007,0.17,0.006,-0.046,0
2016/6/14,10000554,1.9,50ETF沽2016年6月1.90,"6,134.00",0.0011,0.0011,0.0006,0.0007,0.0007,723,"15,426",0.1722,0.0001,-0.016,0.396,0.012,-0.088,-0.001
2016/6/14,10000555,1.85,50ETF购2016年9月1.85,"741,935.00",0.2486,0.2486,0.2377,0.2408,0.251,307,"2,516",0.4498,0.0322,1,0,0,-0.054,0.54
2016/6/14,10000556,1.9,50ETF购2016年9月1.90,"1,645,218.00",0.1983,0.2053,0.1977,0.2012,0.2012,819,"3,151",0.4071,0.0001,1,0,0,-0.055,0.555
2016/6/14,10000557,1.95,50ETF购2016年9月1.95,"1,270,734.00",0.1674,0.1684,0.1618,0.1664,0.1662,770,"3,004",0.3732,0.0001,1,0,0,-0.057,0.569
2016/6/14,10000558,2,50ETF购2016年9月2.00,"1,057,429.00",0.1329,0.1361,0.1309,0.1342,0.1341,792,"5,230",0.3432,0.0001,0.807,1.876,0.312,-0.113,0.46
2016/6/14,10000559,2.05,50ETF购2016年9月2.05,"1,002,322.00",0.1044,0.1088,0.1033,0.1066,0.1066,946,"7,530",0.3149,0.0001,0.674,2.119,0.411,-0.142,0.385
2016/6/14,10000560,1.85,50ETF沽2016年9月1.85,"362,608.00",0.0209,0.0218,0.0181,0.0181,0.0182,"1,849","8,768",0.1818,0.0001,-0.129,0.787,0.24,-0.087,-0.085
2016/6/14,10000561,1.9,50ETF沽2016年9月1.90,"234,286.00",0.0294,0.033,0.0272,0.0272,0.0272,793,"13,640",0.202,0.0001,-0.178,0.977,0.297,-0.106,-0.118
2016/6/14,10000562,1.95,50ETF沽2016年9月1.95,"1,534,071.00",0.046,0.0466,0.041,0.0412,0.0412,"3,576","13,193",0.2288,0.0001,-0.24,1.141,0.354,-0.128,-0.161
2016/6/14,10000563,2,50ETF沽2016年9月2.00,"1,029,060.00",0.0625,0.0633,0.0523,0.0577,0.0577,"1,703","10,623",0.2521,0.0001,-0.306,1.276,0.4,-0.143,-0.206
2016/6/14,10000564,2.05,50ETF沽2016年9月2.05,"964,887.00",0.0884,0.0884,0.0798,0.0801,0.0802,"1,159","7,031",0.2865,0.0001,-0.377,1.339,0.433,-0.157,-0.257
2016/6/14,10000567,1.8,50ETF购2016年6月1.80,"2,044,109.00",0.283,0.2999,0.2797,0.2945,0.301,702,"3,648",0.4968,0.0792,1,0,0,-0.053,0.04
2016/6/14,10000568,1.8,50ETF沽2016年6月1.80,"2,576.00",0.0004,0.0004,0.0001,0.0003,0.0003,"1,483","32,757",0.1514,0.0001,-0.005,0.117,0.005,-0.044,0
2016/6/14,10000569,1.8,50ETF购2016年9月1.80,"3,012,504.00",0.288,0.29,0.2802,0.288,0.301,"1,054","11,665",0.4968,0.0792,1,0,0,-0.052,0.525
2016/6/14,10000570,1.8,50ETF沽2016年9月1.80,"175,299.00",0.0142,0.0148,0.012,0.0125,0.0125,"1,308","17,572",0.1655,0.0001,-0.093,0.61,0.19,-0.071,-0.061
2016/6/14,10000571,2.1,50ETF购2016年9月2.10,"841,761.00",0.0804,0.0865,0.0804,0.0839,0.0839,"1,011","11,547",0.2915,0.0001,0.558,2.114,0.45,-0.157,0.321
2016/6/14,10000572,2.1,50ETF沽2016年9月2.10,"1,119,604.00",0.1134,0.1149,0.1052,0.1074,0.1076,"1,026","8,835",0.3222,0.0001,-0.446,1.342,0.451,-0.167,-0.308
2016/6/14,10000573,2.15,50ETF购2016年9月2.15,"953,873.00",0.0616,0.0681,0.0616,0.065,0.0649,"1,487","11,670",0.2663,0.0001,0.457,2.012,0.452,-0.159,0.264
2016/6/14,10000574,2.15,50ETF沽2016年9月2.15,"337,993.00",0.14,0.1462,0.1377,0.1385,0.139,241,"7,694",0.3511,0.0001,-0.51,1.301,0.455,-0.172,-0.357
2016/6/14,10000591,2.2,50ETF购2016年9月2.20,"509,465.00",0.0473,0.0523,0.0473,0.0491,0.0491,"1,031","9,480",0.2465,0.0001,0.368,1.846,0.43,-0.152,0.213
2016/6/14,10000592,2.2,50ETF沽2016年9月2.20,"463,797.00",0.1651,0.1814,0.1651,0.1744,0.1737,267,"3,447",0.3867,0.0001,-0.568,1.231,0.448,-0.173,-0.402
2016/6/14,10000595,2.25,50ETF购2016年9月2.25,"410,337.00",0.0364,0.0406,0.0364,0.0376,0.0382,"1,070","9,005",0.2306,0.0001,0.296,1.61,0.394,-0.143,0.172
2016/6/14,10000596,2.25,50ETF沽2016年9月2.25,"771,385.00",0.1994,0.2162,0.1994,0.21,0.2105,365,"2,123",0.4237,0.0061,-0.618,1.152,0.435,-0.17,-0.445
2016/6/14,10000599,2.3,50ETF购2016年9月2.30,"651,565.00",0.0281,0.0323,0.0278,0.0297,0.0297,"2,224","21,835",0.2165,0.0001,0.238,1.379,0.352,-0.131,0.138
2016/6/14,10000600,2.3,50ETF沽2016年9月2.30,"2,401,873.00",0.2372,0.2606,0.2372,0.2521,0.2521,950,"3,751",0.4643,0.0467,-0.659,1.049,0.418,-0.17,-0.482
2016/6/14,10000615,2.05,50ETF购2016年12月2.006A,"927,535.00",0.1239,0.1394,0.1239,0.1318,0.1318,702,"2,911",0.3397,0.0001,0.674,1.689,0.56,-0.108,0.702
2016/6/14,10000616,2.1,50ETF购2016年12月2.055A,"1,113,752.00",0.1021,0.1165,0.1021,0.1108,0.1108,"1,001","4,376",0.3145,0.0001,0.581,1.669,0.607,-0.116,0.607
2016/6/14,10000617,2.15,50ETF购2016年12月2.104A,"560,120.00",0.0857,0.0961,0.0857,0.0914,0.0914,606,"5,276",0.2924,0.0001,0.499,1.618,0.62,-0.118,0.524
2016/6/14,10000618,2.2,50ETF购2016年12月2.153A,"326,256.00",0.0713,0.0798,0.0713,0.0765,0.0767,422,"3,902",0.2722,0.0001,0.429,1.505,0.61,-0.118,0.451
2016/6/14,10000619,2.25,50ETF购2016年12月2.202A,"744,302.00",0.061,0.0672,0.061,0.0641,0.064,"1,156","10,522",0.2546,0.0001,0.367,1.382,0.585,-0.114,0.387
2016/6/14,10000620,2.05,50ETF沽2016年12月2.006A,"529,779.00",0.1118,0.1243,0.1118,0.1203,0.1193,438,"5,898",0.3217,0.0001,-0.379,0.943,0.591,-0.114,-0.501
2016/6/14,10000621,2.1,50ETF沽2016年12月2.055A,"931,954.00",0.1383,0.1511,0.1383,0.149,0.1482,628,"4,140",0.3578,0.0001,-0.428,0.941,0.61,-0.119,-0.573
2016/6/14,10000622,2.15,50ETF沽2016年12月2.104A,"756,420.00",0.175,0.1828,0.1732,0.1799,0.1782,423,"5,051",0.389,0.0001,-0.473,0.932,0.619,-0.121,-0.642
2016/6/14,10000623,2.2,50ETF沽2016年12月2.153A,"712,525.00",0.2,0.2163,0.2,0.2103,0.2105,335,"2,916",0.4243,0.0067,-0.516,0.912,0.62,-0.121,-0.709
2016/6/14,10000624,2.25,50ETF沽2016年12月2.202A,"669,701.00",0.2321,0.2537,0.2321,0.2484,0.2482,269,"4,681",0.459,0.0414,-0.553,0.869,0.614,-0.123,-0.772
2016/6/14,10000625,2,50ETF购2016年12月1.957A,"289,781.00",0.154,0.1661,0.154,0.1572,0.1572,185,"2,256",0.3625,0.0001,0.782,1.577,0.458,-0.094,0.813
2016/6/14,10000626,2,50ETF沽2016年12月1.957A,"962,559.00",0.0975,0.0975,0.0902,0.0945,0.0944,"1,019","10,544",0.2884,0.0001,-0.329,0.92,0.562,-0.107,-0.43
2016/6/14,10000629,1.95,50ETF购2016年12月1.908A,"624,224.00",0.1816,0.1902,0.18,0.1861,0.1861,337,"3,772",0.3931,0.0001,0.931,1.014,0.207,-0.068,0.968
2016/6/14,10000630,1.95,50ETF沽2016年12月1.908A,"939,638.00",0.078,0.078,0.0715,0.0725,0.0725,"1,281","11,217",0.2551,0.0001,-0.278,0.876,0.522,-0.098,-0.36
2016/6/14,10000631,1.95,50ETF购2016年7月1.95,"2,085,870.00",0.1388,0.1484,0.1366,0.1466,0.151,"1,461","3,146",0.3468,0.0001,1,0,0,-0.057,0.232
2016/6/14,10000632,2,50ETF购2016年7月2.00,"2,108,634.00",0.0975,0.1071,0.0975,0.1061,0.106,"2,047","5,182",0.3088,0.0001,1,0,0,-0.058,0.238
2016/6/14,10000633,2.05,50ETF购2016年7月2.05,"2,922,454.00",0.0678,0.0736,0.0664,0.0718,0.0718,"4,167","8,903",0.2768,0.0001,0.75,3.524,0.231,-0.164,0.18
2016/6/14,10000634,2.1,50ETF购2016年7月2.10,"3,933,830.00",0.0438,0.0482,0.0427,0.048,0.048,"8,686","15,560",0.2516,0.0001,0.541,3.616,0.288,-0.214,0.13
2016/6/14,10000635,2.15,50ETF购2016年7月2.15,"2,188,555.00",0.0274,0.0302,0.0262,0.0298,0.0298,"7,763","22,960",0.2297,0.0001,0.375,3.208,0.275,-0.21,0.09
2016/6/14,10000636,1.95,50ETF沽2016年7月1.95,"561,178.00",0.0139,0.014,0.0091,0.0099,0.0099,"4,934","12,300",0.1947,0.0001,-0.128,1.404,0.152,-0.122,-0.033
2016/6/14,10000637,2,50ETF沽2016年7月2.00,"1,146,962.00",0.025,0.0262,0.0182,0.0192,0.0192,"5,234","12,141",0.2168,0.0001,-0.218,1.976,0.214,-0.17,-0.057
2016/6/14,10000638,2.05,50ETF沽2016年7月2.05,"2,925,808.00",0.0446,0.0453,0.0335,0.0357,0.0357,"7,516","17,313",0.2453,0.0001,-0.337,2.382,0.265,-0.213,-0.089
2016/6/14,10000639,2.1,50ETF沽2016年7月2.10,"4,543,967.00",0.071,0.072,0.058,0.0604,0.0604,"7,134","13,013",0.2797,0.0001,-0.464,2.452,0.289,-0.239,-0.124
2016/6/14,10000640,2.15,50ETF沽2016年7月2.15,"4,233,139.00",0.1019,0.1071,0.0893,0.092,0.092,"4,398","13,091",0.3128,0.0001,-0.578,2.272,0.284,-0.244,-0.156
2016/6/14,10000641,2.2,50ETF购2016年7月2.20,"956,298.00",0.0156,0.0175,0.015,0.0175,0.0175,"5,839","15,864",0.2137,0.0001,0.245,2.532,0.228,-0.178,0.059
2016/6/14,10000642,2.2,50ETF沽2016年7月2.20,"2,902,341.00",0.1396,0.1444,0.1273,0.1307,0.1307,"2,160","3,805",0.3506,0.0001,-0.667,1.937,0.264,-0.241,-0.183
2016/6/14,10000643,2.25,50ETF购2016年7月2.25,"419,456.00",0.0099,0.0105,0.0082,0.0102,0.0101,"4,546","14,686",0.2022,0.0001,0.153,1.823,0.171,-0.137,0.037
2016/6/14,10000644,2.25,50ETF沽2016年7月2.25,"2,976,688.00",0.184,0.1873,0.1704,0.1737,0.1737,"1,685","3,790",0.3915,0.0001,-0.73,1.601,0.24,-0.236,-0.204
2016/6/13,10000449,2.2,50ETF购2016年6月2.20,"662,707.00",0.0074,0.0074,0.0018,0.0018,0.0018,"14,342","50,453",0.2171,0.0001,0.063,1.784,0.041,-0.177,0.003
2016/6/13,10000450,2.25,50ETF购2016年6月2.25,"126,820.00",0.0037,0.0037,0.0012,0.0016,0.0016,"6,357","30,307",0.2068,0.0001,0.045,1.056,0.031,-0.174,0.002
2016/6/13,10000451,2.3,50ETF购2016年6月2.30,"49,689.00",0.0018,0.0023,0.0004,0.0015,0.0015,"2,950","24,597",0.1998,0.0001,0.034,0.693,0.025,-0.164,0.002
2016/6/13,10000452,2.35,50ETF购2016年6月2.35,"8,329.00",0.0006,0.0011,0.0006,0.0008,0.0008,894,"10,589",0.1936,0.0001,0.018,0.386,0.015,-0.104,0.001
2016/6/13,10000453,2.4,50ETF购2016年6月2.40,"2,925.00",0.0005,0.0008,0.0005,0.0005,0.0005,444,"9,112",0.1883,0.0001,0.012,0.242,0.01,-0.077,0.001
2016/6/13,10000454,2.2,50ETF沽2016年6月2.20,"6,440,404.00",0.0792,0.1217,0.0792,0.1217,0.1217,"6,802","7,695",0.2833,0.0001,-0.817,2.296,0.088,-0.561,-0.046
2016/6/13,10000455,2.25,50ETF沽2016年6月2.25,"5,392,552.00",0.12,0.1739,0.12,0.1739,0.1739,"3,764","5,271",0.3284,0.0001,-0.831,1.624,0.083,-0.727,-0.048
2016/6/13,10000456,2.3,50ETF沽2016年6月2.30,"2,060,498.00",0.168,0.2213,0.168,0.2191,0.2191,"1,074","3,707",0.3762,0.0001,-0.885,1.2,0.064,-0.566,-0.052
2016/6/13,10000457,2.35,50ETF沽2016年6月2.35,"1,551,313.00",0.2196,0.2718,0.2196,0.2715,0.2699,643,"2,954",0.4256,0.0001,-0.892,0.97,0.061,-0.645,-0.053
2016/6/13,10000458,2.4,50ETF沽2016年6月2.40,"1,764,704.00",0.2708,0.3218,0.2708,0.3209,0.3209,604,"2,791",0.4749,0.0471,-0.895,0.822,0.06,-0.743,-0.055
2016/6/13,10000459,2.15,50ETF购2016年6月2.15,"3,108,600.00",0.0164,0.0164,0.0061,0.0061,0.0061,"27,483","72,911",0.2337,0.0001,0.18,4.1,0.087,-0.346,0.009
2016/6/13,10000460,2.15,50ETF沽2016年6月2.15,"15,560,610.00",0.038,0.0751,0.038,0.0751,0.0751,"30,116","34,392",0.2457,0.0001,-0.733,3.558,0.108,-0.56,-0.04
2016/6/13,10000463,2.45,50ETF购2016年6月2.45,"1,708.00",0.0006,0.0007,0.0004,0.0004,0.0004,316,"9,770",0.1833,0.0001,0.008,0.161,0.007,-0.06,0
2016/6/13,10000464,2.5,50ETF购2016年6月2.50,725,0.0005,0.0005,0.0003,0.0004,0.0004,168,"11,584",0.1782,0.0001,0.009,0.159,0.008,-0.079,0
2016/6/13,10000465,2.45,50ETF沽2016年6月2.45,"2,113,249.00",0.3227,0.3716,0.3227,0.3716,0.3711,620,"1,970",0.5249,0.0971,-0.902,0.704,0.057,-0.785,-0.056
2016/6/13,10000466,2.5,50ETF沽2016年6月2.50,"1,638,178.00",0.3706,0.4219,0.3706,0.4196,0.4196,419,"1,244",0.5749,0.1471,-0.916,0.593,0.051,-0.734,-0.058
2016/6/13,10000469,2.55,50ETF购2016年6月2.55,676,0.0005,0.0005,0.0001,0.0003,0.0003,217,"10,384",0.1732,0.0001,0.007,0.118,0.006,-0.066,0
2016/6/13,10000470,2.55,50ETF沽2016年6月2.55,"1,041,927.00",0.4209,0.4706,0.4209,0.4706,0.4706,234,758,0.6249,0.1971,-0.916,0.536,0.051,-0.811,-0.06
2016/6/13,10000473,2.6,50ETF购2016年6月2.60,"1,395.00",0.0005,0.0005,0.0002,0.0003,0.0003,454,"7,269",0.1682,0.0001,0.003,0.063,0.003,-0.035,0
2016/6/13,10000474,2.6,50ETF沽2016年6月2.60,"912,492.00",0.4783,0.5204,0.475,0.5204,0.5204,185,"1,278",0.6749,0.2471,-0.921,0.479,0.049,-0.833,-0.061
2016/6/13,10000477,2.65,50ETF购2016年6月2.65,"1,419.00",0.0005,0.0005,0.0002,0.0003,0.0003,427,"20,299",0.1632,0.0001,0.005,0.071,0.004,-0.05,0
2016/6/13,10000478,2.65,50ETF沽2016年6月2.65,"1,135,871.00",0.5303,0.5704,0.5249,0.5704,0.5704,208,"1,794",0.7249,0.2971,-0.925,0.434,0.047,-0.859,-0.063
2016/6/13,10000523,2.1,50ETF购2016年6月2.10,"9,938,151.00",0.0384,0.0405,0.0143,0.0154,0.0154,"33,218","45,217",0.2649,0.0001,0.423,7.746,0.129,-0.421,0.022
2016/6/13,10000524,2.1,50ETF沽2016年6月2.10,"6,272,449.00",0.0168,0.0388,0.015,0.0388,0.0388,"27,810","34,412",0.2181,0.0001,-0.542,4.774,0.131,-0.625,-0.029
2016/6/13,10000529,2.05,50ETF购2016年6月2.05,"9,458,708.00",0.084,0.084,0.0411,0.0411,0.0411,"14,756","20,232",0.3073,0.0001,0.899,5.617,0.058,-0.164,0.046
2016/6/13,10000530,2.05,50ETF沽2016年6月2.05,"1,518,551.00",0.007,0.014,0.0047,0.0136,0.0136,"19,868","37,361",0.2002,0.0001,-0.289,4.611,0.113,-0.489,-0.015
2016/6/13,10000535,2,50ETF购2016年6月2.00,"6,481,128.00",0.1346,0.1346,0.082,0.082,0.088,"5,787","9,872",0.3548,0.0001,1,0,0,-0.058,0.05
2016/6/13,10000536,2,50ETF沽2016年6月2.00,"134,262.00",0.0023,0.0052,0.0018,0.0052,0.0052,"4,601","32,876",0.1882,0.0001,-0.126,2.549,0.068,-0.328,-0.007
2016/6/13,10000541,1.95,50ETF购2016年6月1.95,"3,058,122.00",0.1824,0.1824,0.131,0.1319,0.138,"1,936","3,247",0.4031,0.0001,1,0,0,-0.057,0.049
2016/6/13,10000542,1.95,50ETF沽2016年6月1.95,"26,785.00",0.0012,0.0023,0.001,0.0021,0.0021,"1,956","20,188",0.1771,0.0001,-0.052,1.186,0.035,-0.189,-0.003
2016/6/13,10000551,1.85,50ETF购2016年6月1.85,"2,258,752.00",0.28,0.28,0.2324,0.2324,0.238,876,"1,611",0.5029,0.0751,1,0,0,-0.054,0.046
2016/6/13,10000552,1.9,50ETF购2016年6月1.90,"1,509,293.00",0.2303,0.2303,0.1813,0.1813,0.188,726,"2,133",0.4531,0.0253,1,0,0,-0.056,0.047
2016/6/13,10000553,1.85,50ETF沽2016年6月1.85,"1,593.00",0.0005,0.0006,0.0002,0.0006,0.0006,400,"8,867",0.1565,0.0001,-0.013,0.29,0.011,-0.077,-0.001
2016/6/13,10000554,1.9,50ETF沽2016年6月1.90,"4,867.00",0.0009,0.001,0.0006,0.001,0.001,630,"15,580",0.1669,0.0001,-0.025,0.574,0.02,-0.12,-0.001
2016/6/13,10000555,1.85,50ETF购2016年9月1.85,"1,346,523.00",0.2805,0.2805,0.242,0.242,0.241,519,"2,514",0.5029,0.0751,1,0,0,-0.054,0.545
2016/6/13,10000556,1.9,50ETF购2016年9月1.90,"786,731.00",0.2347,0.2347,0.1983,0.1983,0.1983,352,"2,716",0.4579,0.0301,1,0,0,-0.055,0.56
2016/6/13,10000557,1.95,50ETF购2016年9月1.95,"637,369.00",0.1893,0.1944,0.1656,0.1656,0.1644,348,"3,333",0.4175,0.0001,0.873,1.431,0.237,-0.1,0.493
2016/6/13,10000558,2,50ETF购2016年9月2.00,"559,002.00",0.1549,0.1589,0.133,0.1344,0.1344,382,"5,511",0.3808,0.0001,0.741,1.811,0.368,-0.139,0.42
2016/6/13,10000559,2.05,50ETF购2016年9月2.05,"939,865.00",0.1246,0.1281,0.106,0.1061,0.1061,797,"7,941",0.3481,0.0001,0.634,1.975,0.428,-0.156,0.362
2016/6/13,10000560,1.85,50ETF沽2016年9月1.85,"175,713.00",0.012,0.0204,0.012,0.0204,0.0206,"1,147","7,403",0.1677,0.0001,-0.142,0.836,0.256,-0.092,-0.094
2016/6/13,10000561,1.9,50ETF沽2016年9月1.90,"190,847.00",0.0183,0.0306,0.0183,0.0306,0.0308,809,"13,568",0.1832,0.0001,-0.194,1.02,0.313,-0.112,-0.13
2016/6/13,10000562,1.95,50ETF沽2016年9月1.95,"1,157,299.00",0.0279,0.0476,0.0279,0.0476,0.0476,"3,095","15,080",0.2027,0.0001,-0.261,1.157,0.37,-0.136,-0.176
2016/6/13,10000563,2,50ETF沽2016年9月2.00,"361,772.00",0.0401,0.0609,0.0401,0.0609,0.0609,723,"10,659",0.2247,0.0001,-0.321,1.322,0.408,-0.142,-0.218
2016/6/13,10000564,2.05,50ETF沽2016年9月2.05,"712,549.00",0.0609,0.0853,0.0609,0.0853,0.0853,985,"7,136",0.2531,0.0001,-0.394,1.364,0.438,-0.156,-0.27
2016/6/13,10000567,1.8,50ETF购2016年6月1.80,"3,394,957.00",0.3267,0.3267,0.2791,0.2795,0.288,"1,083","3,906",0.5534,0.1256,1,0,0,-0.053,0.045
