,date,optionID,optionK,optionName,volumeValue,open,high,low,close,SettlementPrice,volume,open interest,uplimit,downlimit,Delta,Gamma,Vega,Theta,Rho
122,2018/8/13,10001435,2.35,50ETF购2018年3月2.35,"1,113,322.00",0.2981,0.3022,0.2755,0.2922,0.2926,387,542,0.5646,0.0544,0.736,0.784,0.65,-0.156,0.97
123,2018/8/13,10001436,2.35,50ETF沽2018年3月2.35,"316,305.00",0.0869,0.1046,0.0869,0.0902,0.0916,329,"2,334",0.2993,0.0001,-0.281,0.718,0.6709999999999999,-0.105,-0.496
124,2018/8/13,10001437,2.3,50ETF购2018年3月2.30,"2,023,554.00",0.3366,0.3366,0.3071,0.3283,0.3283,630,700,0.6001,0.0899,0.774,0.7120000000000001,0.597,-0.15,1.0090000000000001
125,2018/8/13,10001438,2.3,50ETF沽2018年3月2.30,"343,824.00",0.073,0.0881,0.073,0.0761,0.0764,424,"1,193",0.2752,0.0001,-0.245,0.664,0.625,-0.1,-0.43
126,2018/8/13,10001439,2.25,50ETF购2018年3月2.25,"988,269.00",0.3683,0.3728,0.34,0.3728,0.3634,280,"1,286",0.6351,0.1249,0.8140000000000001,0.642,0.532,-0.14,1.0490000000000002
127,2018/8/13,10001440,2.25,50ETF沽2018年3月2.25,"595,856.00",0.0601,0.0744,0.0601,0.0632,0.0636,862,"1,891",0.2528,0.0001,-0.21100000000000002,0.606,0.575,-0.094,-0.369
128,2018/8/10,10001211,2.9,50ETF购2018年9月2.90,"699,164.00",0.01,0.0105,0.0073,0.0085,0.0085,"7,916","21,867",0.2303,0.0001,0.084,0.691,0.141,-0.14,0.027000000000000003
129,2018/8/10,10001212,2.95,50ETF购2018年9月2.95,"185,199.00",0.0072,0.0077,0.0051,0.006,0.006,"2,937","17,417",0.2225,0.0001,0.061,0.531,0.11,-0.111,0.019
130,2018/8/10,10001213,3.0,50ETF购2018年9月3.00,"89,488.00",0.0055,0.0056,0.0041,0.0047,0.0047,"1,833","23,304",0.2157,0.0001,0.048,0.42100000000000004,0.091,-0.094,0.015
131,2018/8/10,10001214,3.1,50ETF购2018年9月3.10,"40,335.00",0.0035,0.0037,0.0027,0.003,0.003,"1,299","21,723",0.2037,0.0001,0.03,0.272,0.063,-0.07,0.01
132,2018/8/10,10001215,3.2,50ETF购2018年9月3.20,"13,824.00",0.0026,0.0026,0.0022,0.0024,0.0024,577,"17,215",0.1928,0.0001,0.023,0.198,0.05,-0.061,0.006999999999999999
133,2018/8/10,10001216,3.3,50ETF购2018年9月3.30,"5,128.00",0.0018,0.002,0.0016,0.0017,0.0017,294,"8,094",0.182,0.0001,0.016,0.133,0.036000000000000004,-0.045,0.005
134,2018/8/10,10001217,3.4,50ETF购2018年9月3.40,558,0.0025,0.0025,0.0014,0.0014,0.0014,36,"14,255",0.1719,0.0001,0.012,0.102,0.028999999999999998,-0.04,0.004
135,2018/8/10,10001218,3.5,50ETF购2018年9月3.50,"7,038.00",0.0038,0.0038,0.0011,0.0012,0.0012,528,"17,984",0.1617,0.0001,0.01,0.08199999999999999,0.025,-0.036000000000000004,0.003
136,2018/8/10,10001219,3.6,50ETF购2018年9月3.60,"12,816.00",0.0014,0.0015,0.0011,0.0011,0.0011,"1,071","45,348",0.1514,0.0001,0.009000000000000001,0.067,0.022000000000000002,-0.034,0.003
137,2018/8/10,10001220,2.9,50ETF沽2018年9月2.90,"995,660.00",0.3454,0.3643,0.3375,0.3476,0.349,283,"2,410",0.6041,0.0939,-0.9009999999999999,0.733,0.16,-0.084,-0.341
138,2018/8/10,10001221,2.95,50ETF沽2018年9月2.95,"988,525.00",0.3968,0.4126,0.392,0.3922,0.39899999999999997,244,"2,697",0.6541,0.1439,-0.907,0.632,0.152,-0.08900000000000001,-0.349
139,2018/8/10,10001222,3.0,50ETF沽2018年9月3.00,"1,161,190.00",0.439,0.4597,0.4313,0.4408,0.449,262,"2,398",0.7041,0.1939,-0.912,0.5579999999999999,0.147,-0.09699999999999999,-0.35700000000000004
140,2018/8/10,10001223,3.1,50ETF沽2018年9月3.10,"2,186,283.00",0.5389,0.5576,0.5269,0.5416,0.5489999999999999,405,"2,603",0.8041,0.2939,-0.92,0.44799999999999995,0.136,-0.106,-0.373
141,2018/8/10,10001224,3.2,50ETF沽2018年9月3.20,"120,390.00",0.6351,0.6351,0.632,0.632,0.649,19,"1,820",0.9041,0.3939,-0.925,0.376,0.129,-0.11800000000000001,-0.387
142,2018/8/10,10001225,3.3,50ETF沽2018年9月3.30,"365,286.00",0.7342,0.7543,0.7243,0.7543,0.7490000000000001,50,"1,705",1.0041,0.4939,-0.93,0.324,0.12300000000000001,-0.127,-0.402
143,2018/8/10,10001226,3.4,50ETF沽2018年9月3.40,"254,100.00",0.8252,0.856,0.8252,0.856,0.8490000000000001,30,"2,443",1.1041,0.5939,-0.9329999999999999,0.285,0.11900000000000001,-0.135,-0.41600000000000004
144,2018/8/10,10001227,3.5,50ETF沽2018年9月3.50,"598,422.00",0.9371,0.9454,0.9256,0.9361,0.9490000000000001,64,"2,817",1.2041,0.6939,-0.935,0.256,0.11599999999999999,-0.145,-0.429
145,2018/8/10,10001228,3.6,50ETF沽2018年9月3.60,"529,942.00",1.0362,1.0483,1.0238,1.0342,1.0490000000000002,51,"6,057",1.3041,0.7939,-0.938,0.231,0.11199999999999999,-0.151,-0.44299999999999995
146,2018/8/10,10001229,2.85,50ETF购2018年9月2.85,"1,049,058.00",0.013999999999999999,0.0148,0.0104,0.0121,0.0121,"8,484","16,549",0.2387,0.0001,0.114,0.882,0.177,-0.172,0.036000000000000004
147,2018/8/10,10001230,2.85,50ETF沽2018年9月2.85,"1,104,992.00",0.2988,0.3157,0.2911,0.299,0.3024,367,"3,321",0.5575,0.0473,-0.8740000000000001,0.902,0.19,-0.111,-0.326
148,2018/8/10,10001231,2.8,50ETF购2018年9月2.80,"1,093,500.00",0.0192,0.021,0.015,0.0172,0.0172,"6,212","22,165",0.2496,0.0001,0.155,1.105,0.218,-0.21,0.049
149,2018/8/10,10001232,2.8,50ETF沽2018年9月2.80,"1,683,239.00",0.2592,0.2717,0.2457,0.2576,0.2576,647,"3,925",0.512,0.0018,-0.835,1.1079999999999999,0.228,-0.147,-0.307
150,2018/8/10,10001233,2.75,50ETF购2018年9月2.75,"2,137,391.00",0.0271,0.0296,0.0221,0.0248,0.0248,"8,460","21,486",0.2617,0.0001,0.209,1.344,0.263,-0.254,0.066
151,2018/8/10,10001234,2.75,50ETF沽2018年9月2.75,"2,312,376.00",0.2159,0.2296,0.2049,0.2154,0.2154,"1,074","6,404",0.4701,0.0001,-0.782,1.331,0.26899999999999996,-0.188,-0.285
152,2018/8/10,10001241,2.6,50ETF购2018年9月2.60,"10,019,621.00",0.0701,0.0774,0.0612,0.0674,0.0674,"14,421","23,367",0.3213,0.0001,0.44299999999999995,1.868,0.361,-0.355,0.13699999999999998
153,2018/8/10,10001242,2.65,50ETF购2018年9月2.65,"5,763,065.00",0.0519,0.0573,0.0442,0.0495,0.0495,"11,219","16,496",0.2967,0.0001,0.35600000000000004,1.7519999999999998,0.341,-0.33299999999999996,0.111
154,2018/8/10,10001243,2.7,50ETF购2018年9月2.70,"1,927,728.00",0.0378,0.0414,0.0315,0.035,0.035,"5,383","22,885",0.2777,0.0001,0.275,1.5759999999999998,0.306,-0.294,0.086
155,2018/8/10,10001244,2.6,50ETF沽2018年9月2.60,"7,604,337.00",0.1115,0.1204,0.1027,0.1092,0.1092,"6,821","13,194",0.3651,0.0001,-0.5539999999999999,1.8130000000000002,0.36200000000000004,-0.29,-0.196
156,2018/8/10,10001245,2.65,50ETF沽2018年9月2.65,"4,343,269.00",0.1425,0.1526,0.1325,0.1402,0.1402,"3,047","8,340",0.3958,0.0001,-0.6409999999999999,1.722,0.342,-0.263,-0.228
157,2018/8/10,10001246,2.7,50ETF沽2018年9月2.70,"3,883,653.00",0.17600000000000002,0.1892,0.1664,0.1749,0.1749,"2,183","7,367",0.4307,0.0001,-0.721,1.561,0.308,-0.222,-0.259
158,2018/8/10,10001275,2.55,50ETF购2018年9月2.55,"12,486,602.00",0.0942,0.102,0.0831,0.091,0.091,"13,602","16,225",0.3497,0.0001,0.536,1.86,0.364,-0.36700000000000005,0.165
159,2018/8/10,10001276,2.55,50ETF沽2018年9月2.55,"7,784,196.00",0.0811,0.0921,0.0776,0.083,0.083,"9,196","11,787",0.3399,0.0001,-0.46399999999999997,1.804,0.364,-0.303,-0.163
160,2018/8/10,10001281,2.5,50ETF购2018年9月2.50,"10,621,749.00",0.1206,0.1313,0.11,0.1182,0.1182,"8,857","14,840",0.3761,0.0001,0.629,1.7730000000000001,0.34600000000000003,-0.35600000000000004,0.191
161,2018/8/10,10001282,2.5,50ETF沽2018年9月2.50,"4,352,095.00",0.0624,0.069,0.0575,0.061,0.061,"6,914","15,997",0.3077,0.0001,-0.375,1.7109999999999999,0.34700000000000003,-0.29600000000000004,-0.131
162,2018/8/10,10001311,2.45,50ETF购2018年9月2.45,"4,518,571.00",0.1532,0.1649,0.1406,0.1517,0.1517,"2,942","8,553",0.4101,0.0001,0.7120000000000001,1.567,0.312,-0.337,0.215
163,2018/8/10,10001312,2.45,50ETF沽2018年9月2.45,"2,463,336.00",0.0449,0.0502,0.0412,0.0435,0.0435,"5,396","15,990",0.2806,0.0001,-0.292,1.535,0.314,-0.275,-0.10099999999999999
164,2018/8/10,10001313,2.5,50ETF购2018年12月2.50,"2,420,774.00",0.1814,0.1905,0.1684,0.1779,0.1771,"1,374","4,867",0.4364,0.0001,0.619,1.124,0.598,-0.212,0.53
165,2018/8/10,10001314,2.55,50ETF购2018年12月2.55,"1,581,094.00",0.1544,0.1625,0.1431,0.1507,0.1507,"1,054","4,663",0.4103,0.0001,0.561,1.162,0.619,-0.214,0.484
166,2018/8/10,10001315,2.6,50ETF购2018年12月2.60,"1,086,849.00",0.1303,0.1377,0.12,0.128,0.128,867,"5,230",0.3814,0.0001,0.503,1.167,0.626,-0.214,0.43700000000000006
167,2018/8/10,10001316,2.65,50ETF购2018年12月2.65,"568,591.00",0.1105,0.1153,0.0995,0.1048,0.1048,541,"6,557",0.3556,0.0001,0.445,1.176,0.62,-0.20600000000000002,0.39
168,2018/8/10,10001317,2.7,50ETF购2018年12月2.70,"571,857.00",0.0901,0.0958,0.0816,0.0879,0.0879,654,"13,300",0.3317,0.0001,0.391,1.131,0.602,-0.19899999999999998,0.344
169,2018/8/10,10001318,2.75,50ETF购2018年12月2.75,"116,582.00",0.0779,0.0786,0.0664,0.0703,0.0703,159,"8,666",0.3095,0.0001,0.336,1.092,0.5720000000000001,-0.184,0.298
170,2018/8/10,10001319,2.8,50ETF购2018年12月2.80,"305,325.00",0.0636,0.0636,0.0535,0.0564,0.0562,538,"7,751",0.2904,0.0001,0.28600000000000003,1.024,0.5329999999999999,-0.16899999999999998,0.255
171,2018/8/10,10001320,2.85,50ETF购2018年12月2.85,"155,299.00",0.0503,0.0517,0.0431,0.0454,0.0461,329,"6,261",0.2745,0.0001,0.244,0.9359999999999999,0.49200000000000005,-0.156,0.218
172,2018/8/10,10001321,2.9,50ETF购2018年12月2.90,"320,309.00",0.0381,0.0416,0.0344,0.0369,0.0371,817,"10,203",0.2601,0.0001,0.205,0.846,0.445,-0.14,0.184
173,2018/8/10,10001322,2.5,50ETF沽2018年12月2.50,"1,656,376.00",0.113,0.1178,0.107,0.1094,0.1094,"1,471","8,195",0.3564,0.0001,-0.386,1.0390000000000001,0.6,-0.154,-0.414
174,2018/8/10,10001323,2.55,50ETF沽2018年12月2.55,"1,147,506.00",0.1355,0.1403,0.1284,0.1319,0.1319,851,"3,507",0.3893,0.0001,-0.44,1.0759999999999998,0.619,-0.154,-0.474
175,2018/8/10,10001324,2.6,50ETF沽2018年12月2.60,"893,309.00",0.1607,0.1657,0.1524,0.1577,0.1577,559,"4,058",0.4139,0.0001,-0.494,1.09,0.626,-0.152,-0.535
176,2018/8/10,10001325,2.65,50ETF沽2018年12月2.65,"923,572.00",0.1885,0.1956,0.1806,0.1842,0.1842,489,"5,074",0.4415,0.0001,-0.5479999999999999,1.097,0.621,-0.14300000000000002,-0.598
177,2018/8/10,10001326,2.7,50ETF沽2018年12月2.70,"452,863.00",0.2191,0.2251,0.21,0.215,0.2162,208,"5,105",0.4723,0.0001,-0.598,1.063,0.607,-0.135,-0.659
178,2018/8/10,10001327,2.75,50ETF沽2018年12月2.75,"234,375.00",0.2523,0.2604,0.2421,0.2478,0.248,94,"4,518",0.5053,0.0001,-0.65,1.032,0.581,-0.12,-0.72
179,2018/8/10,10001328,2.8,50ETF沽2018年12月2.80,"1,213,623.00",0.2837,0.2962,0.27699999999999997,0.284,0.284,422,"5,274",0.5407,0.0305,-0.695,0.972,0.5489999999999999,-0.107,-0.778
180,2018/8/10,10001329,2.85,50ETF沽2018年12月2.85,"1,447,268.00",0.3237,0.3367,0.3159,0.3218,0.3226,442,"3,566",0.5801,0.0699,-0.735,0.9009999999999999,0.513,-0.09300000000000001,-0.831
181,2018/8/10,10001330,2.9,50ETF沽2018年12月2.90,"809,460.00",0.3561,0.3768,0.3556,0.3626,0.3627,220,"4,509",0.6188,0.1086,-0.772,0.826,0.474,-0.078,-0.8809999999999999
182,2018/8/10,10001331,2.45,50ETF购2018年12月2.45,"1,802,407.00",0.2113,0.2211,0.1983,0.2103,0.2074,875,"2,704",0.46799999999999997,0.0001,0.674,1.056,0.565,-0.207,0.5720000000000001
183,2018/8/10,10001332,2.45,50ETF沽2018年12月2.45,"1,051,227.00",0.0932,0.0972,0.0874,0.0904,0.0893,"1,131","8,852",0.3282,0.0001,-0.33399999999999996,0.986,0.5710000000000001,-0.15,-0.35600000000000004
184,2018/8/10,10001333,2.95,50ETF购2018年12月2.95,"370,069.00",0.0316,0.0342,0.0274,0.0297,0.0297,"1,206","15,725",0.2474,0.0001,0.171,0.754,0.39899999999999997,-0.125,0.154
185,2018/8/10,10001334,2.95,50ETF沽2018年12月2.95,"1,094,035.00",0.4009,0.42,0.3948,0.4076,0.406,267,"4,195",0.6609,0.1507,-0.8,0.748,0.439,-0.067,-0.925
186,2018/8/10,10001357,2.4,50ETF购2018年9月2.40,"6,632,620.00",0.1899,0.2026,0.17600000000000002,0.1885,0.1885,"3,530","5,788",0.4467,0.0001,0.7859999999999999,1.3219999999999998,0.267,-0.302,0.23399999999999999
187,2018/8/10,10001358,2.4,50ETF沽2018年9月2.40,"1,684,062.00",0.032,0.0356,0.0292,0.0301,0.0301,"5,301","19,225",0.2569,0.0001,-0.21899999999999997,1.307,0.27,-0.242,-0.076
188,2018/8/10,10001359,2.4,50ETF购2018年12月2.40,"866,834.00",0.2437,0.2532,0.2299,0.2409,0.2397,360,"4,650",0.5007,0.0001,0.727,0.972,0.521,-0.19699999999999998,0.611
189,2018/8/10,10001360,2.4,50ETF沽2018年12月2.40,"236,049.00",0.0764,0.0794,0.07200000000000001,0.0743,0.0733,312,"6,974",0.3003,0.0001,-0.28600000000000003,0.907,0.534,-0.145,-0.304
190,2018/8/10,10001367,2.35,50ETF购2018年9月2.35,"1,943,923.00",0.2295,0.2436,0.2157,0.2284,0.2284,847,"4,782",0.4876,0.0001,0.8490000000000001,1.057,0.214,-0.258,0.25
191,2018/8/10,10001368,2.35,50ETF沽2018年9月2.35,"1,169,622.00",0.022000000000000002,0.0248,0.0202,0.0209,0.0209,"5,257","12,627",0.2369,0.0001,-0.161,1.054,0.22399999999999998,-0.20800000000000002,-0.055999999999999994
192,2018/8/10,10001369,2.35,50ETF购2018年12月2.35,"2,012,733.00",0.2785,0.2897,0.2635,0.2748,0.2754,734,"1,888",0.5362,0.026000000000000002,0.7759999999999999,0.87,0.47,-0.18600000000000003,0.644
193,2018/8/10,10001370,2.35,50ETF沽2018年12月2.35,"210,101.00",0.0607,0.0647,0.0577,0.0588,0.0588,345,"5,011",0.2764,0.0001,-0.24100000000000002,0.8240000000000001,0.489,-0.136,-0.255
194,2018/8/10,10001375,2.3,50ETF购2018年9月2.30,"1,042,528.00",0.2721,0.2871,0.2576,0.2716,0.2717,385,"5,315",0.5313,0.0211,0.895,0.802,0.166,-0.218,0.259
195,2018/8/10,10001376,2.3,50ETF沽2018年9月2.30,"1,656,060.00",0.0151,0.0167,0.0136,0.0137,0.0139,"10,965","16,322",0.2199,0.0001,-0.114,0.816,0.17600000000000002,-0.16699999999999998,-0.039
196,2018/8/10,10001377,2.3,50ETF购2018年12月2.30,"202,126.00",0.3221,0.32799999999999996,0.3017,0.315,0.3138,64,"1,757",0.573,0.0628,0.818,0.759,0.414,-0.17300000000000001,0.6709999999999999
197,2018/8/10,10001378,2.3,50ETF沽2018年12月2.30,"217,126.00",0.047,0.0518,0.0468,0.0482,0.048,444,"5,760",0.2544,0.0001,-0.203,0.73,0.44299999999999995,-0.128,-0.213
198,2018/8/10,10001381,2.25,50ETF购2018年9月2.25,"1,036,542.00",0.3202,0.3305,0.3018,0.3162,0.3163,326,"2,255",0.5753,0.0651,0.9359999999999999,0.562,0.115,-0.16899999999999998,0.267
199,2018/8/10,10001382,2.25,50ETF沽2018年9月2.25,"807,575.00",0.0093,0.0115,0.009000000000000001,0.0091,0.0093,"8,024","14,553",0.2053,0.0001,-0.08,0.611,0.136,-0.134,-0.027000000000000003
200,2018/8/10,10001383,2.25,50ETF购2018年12月2.25,"155,698.00",0.3608,0.366,0.3437,0.3528,0.3535,44,"2,039",0.6129,0.1027,0.858,0.647,0.353,-0.157,0.6940000000000001
201,2018/8/10,10001384,2.25,50ETF沽2018年12月2.25,"171,976.00",0.0387,0.040999999999999995,0.0371,0.038,0.0377,443,"5,600",0.2337,0.0001,-0.166,0.639,0.391,-0.115,-0.174
202,2018/8/10,10001385,2.25,50ETF购2018年8月2.25,"4,268,910.00",0.3061,0.3169,0.2854,0.3023,0.3023,"1,423","2,255",0.5607,0.0505,1.0,0.0,0.0,-0.066,0.07400000000000001
203,2018/8/10,10001386,2.3,50ETF购2018年8月2.30,"5,912,909.00",0.2527,0.2688,0.2361,0.2523,0.2523,"2,337","4,940",0.5094,0.0001,1.0,0.0,0.0,-0.067,0.076
204,2018/8/10,10001387,2.35,50ETF购2018年8月2.35,"13,692,731.00",0.2038,0.2209,0.1872,0.2043,0.2043,"6,660","11,364",0.4624,0.0001,0.976,0.523,0.026000000000000002,-0.16,0.075
205,2018/8/10,10001388,2.4,50ETF购2018年8月2.40,"27,305,375.00",0.159,0.1746,0.1425,0.157,0.157,"17,311","16,122",0.4156,0.0001,0.927,1.253,0.064,-0.29600000000000004,0.073
206,2018/8/10,10001389,2.45,50ETF购2018年8月2.45,"36,976,636.00",0.1171,0.1314,0.1014,0.1144,0.1144,"31,894","17,282",0.3729,0.0001,0.8270000000000001,2.231,0.11800000000000001,-0.504,0.066
207,2018/8/10,10001390,2.5,50ETF购2018年8月2.50,"76,967,148.00",0.081,0.0925,0.0661,0.0771,0.0771,"97,998","47,166",0.3368,0.0001,0.6890000000000001,3.082,0.163,-0.665,0.055
208,2018/8/10,10001391,2.55,50ETF购2018年8月2.55,"77,242,526.00",0.0525,0.0604,0.0401,0.0475,0.0475,"156,525","74,484",0.307,0.0001,0.521,3.503,0.184,-0.727,0.042
209,2018/8/10,10001392,2.6,50ETF购2018年8月2.60,"41,084,652.00",0.031,0.0363,0.0217,0.0264,0.0264,"142,498","111,862",0.2808,0.0001,0.35,3.27,0.171,-0.664,0.028999999999999998
210,2018/8/10,10001393,2.65,50ETF购2018年8月2.65,"12,819,565.00",0.016,0.0198,0.0106,0.0135,0.0135,"85,677","94,707",0.2615,0.0001,0.21,2.523,0.133,-0.516,0.017
211,2018/8/10,10001394,2.25,50ETF沽2018年8月2.25,"66,862.00",0.0011,0.0014,0.0006,0.0007,0.0007,"6,638","26,045",0.196,0.0001,-0.013000000000000001,0.233,0.016,-0.076,-0.001
212,2018/8/10,10001395,2.3,50ETF沽2018年8月2.30,"373,477.00",0.0021,0.0022,0.0011,0.0011,0.0011,"22,752","37,655",0.2071,0.0001,-0.021,0.385,0.024,-0.10300000000000001,-0.002
213,2018/8/10,10001396,2.35,50ETF沽2018年8月2.35,"1,154,787.00",0.0038,0.0044,0.0019,0.0021,0.0021,"33,753","77,510",0.2192,0.0001,-0.04,0.703,0.04,-0.158,-0.003
214,2018/8/10,10001397,2.4,50ETF沽2018年8月2.40,"3,618,890.00",0.0079,0.0088,0.0048,0.0055,0.0055,"51,188","62,173",0.2331,0.0001,-0.09300000000000001,1.367,0.077,-0.301,-0.008
215,2018/8/10,10001398,2.45,50ETF沽2018年8月2.45,"12,057,850.00",0.016,0.0175,0.0113,0.0124,0.0124,"80,274","71,150",0.2508,0.0001,-0.183,2.2119999999999997,0.12300000000000001,-0.47,-0.016
216,2018/8/10,10001399,2.5,50ETF沽2018年8月2.50,"31,524,255.00",0.03,0.033,0.0235,0.0253,0.0253,"110,686","72,733",0.2747,0.0001,-0.317,2.99,0.165,-0.621,-0.027000000000000003
217,2018/8/10,10001400,2.55,50ETF沽2018年8月2.55,"54,913,831.00",0.0491,0.0555,0.0415,0.0452,0.0452,"113,541","50,342",0.3037,0.0001,-0.479,3.409,0.184,-0.6709999999999999,-0.042
218,2018/8/10,10001401,2.6,50ETF沽2018年8月2.60,"40,030,420.00",0.0778,0.0875,0.0668,0.0745,0.0745,"52,123","36,495",0.3334,0.0001,-0.644,3.1660000000000004,0.172,-0.617,-0.055999999999999994
219,2018/8/10,10001402,2.65,50ETF沽2018年8月2.65,"20,849,854.00",0.114,0.1265,0.1009,0.1105,0.1107,"18,292","16,265",0.3677,0.0001,-0.784,2.504,0.135,-0.45799999999999996,-0.069
220,2018/8/10,10001403,2.7,50ETF购2018年8月2.70,"4,075,682.00",0.0087,0.0103,0.0049,0.006,0.006,"56,679","78,107",0.2485,0.0001,0.109,1.6480000000000001,0.087,-0.332,0.009000000000000001
221,2018/8/10,10001404,2.7,50ETF沽2018年8月2.70,"15,840,432.00",0.1562,0.1706,0.1413,0.152,0.152,"10,251","11,412",0.4103,0.0001,-0.894,1.632,0.085,-0.24,-0.08
222,2018/8/10,10001407,2.2,50ETF购2018年8月2.20,"4,916,530.00",0.3554,0.3679,0.33399999999999996,0.3523,0.3523,"1,402","2,766",0.6063,0.0961,1.0,0.0,0.0,-0.064,0.07200000000000001
223,2018/8/10,10001408,2.2,50ETF沽2018年8月2.20,"32,068.00",0.0007,0.0009,0.0004,0.0005,0.0005,"5,322","27,630",0.1857,0.0001,-0.009000000000000001,0.146,0.011000000000000001,-0.057999999999999996,-0.001
224,2018/8/10,10001409,2.2,50ETF购2018年9月2.20,"1,783,249.00",0.3661,0.3772,0.3474,0.3633,0.3633,489,"3,106",0.6212,0.111,0.96,0.379,0.079,-0.13699999999999998,0.26899999999999996
225,2018/8/10,10001410,2.2,50ETF沽2018年9月2.20,"454,971.00",0.0077,0.0077,0.0062,0.0065,0.0065,"6,631","18,716",0.1929,0.0001,-0.055999999999999994,0.449,0.10300000000000001,-0.106,-0.019
226,2018/8/10,10001411,2.2,50ETF购2018年12月2.20,"728,591.00",0.4024,0.408,0.3803,0.3953,0.3952,185,"1,896",0.6546,0.1444,0.892,0.535,0.292,-0.141,0.711
227,2018/8/10,10001412,2.2,50ETF沽2018年12月2.20,"451,861.00",0.0318,0.0324,0.0294,0.0301,0.0301,"1,455","8,665",0.215,0.0001,-0.136,0.5489999999999999,0.34299999999999997,-0.10400000000000001,-0.14300000000000002
228,2018/8/10,10001413,2.75,50ETF购2018年8月2.75,"709,892.00",0.0034,0.0046,0.002,0.0025,0.0025,"22,551","50,060",0.2385,0.0001,0.05,0.9129999999999999,0.048,-0.183,0.004
229,2018/8/10,10001414,2.75,50ETF沽2018年8月2.75,"8,360,090.00",0.2023,0.2175,0.1861,0.2003,0.2003,"4,191","6,932",0.4563,0.0001,-0.93,1.067,0.062,-0.183,-0.085
230,2018/8/10,10001415,2.8,50ETF购2018年8月2.80,"111,252.00",0.0017,0.0023,0.0009,0.0012,0.0012,"7,629","48,070",0.2319,0.0001,0.026000000000000002,0.5,0.027999999999999997,-0.11,0.002
231,2018/8/10,10001416,2.8,50ETF沽2018年8月2.80,"9,827,437.00",0.2503,0.2668,0.23399999999999999,0.248,0.249,"3,941","6,015",0.5041,0.0001,-0.9520000000000001,0.716,0.046,-0.131,-0.08800000000000001
232,2018/8/10,10001417,2.4,50ETF购2018年3月2.40,"153,847.00",0.2835,0.2904,0.2683,0.2758,0.2779,55,"2,180",0.5366,0.0264,0.7140000000000001,0.81,0.687,-0.159,0.9690000000000001
233,2018/8/10,10001418,2.45,50ETF购2018年3月2.45,"769,364.00",0.2534,0.2577,0.2376,0.24600000000000002,0.2462,312,918,0.5049,0.0001,0.67,0.867,0.732,-0.163,0.919
234,2018/8/10,10001419,2.5,50ETF购2018年3月2.50,"690,828.00",0.222,0.2302,0.21,0.218,0.218,311,"1,725",0.4751,0.0001,0.624,0.905,0.767,-0.16699999999999998,0.863
235,2018/8/10,10001420,2.55,50ETF购2018年3月2.55,"610,288.00",0.196,0.2035,0.1858,0.1948,0.1929,312,"1,489",0.4515,0.0001,0.578,0.927,0.7909999999999999,-0.16899999999999998,0.805
236,2018/8/10,10001421,2.6,50ETF购2018年3月2.60,"591,405.00",0.1723,0.1785,0.1616,0.17,0.1689,351,"2,031",0.4223,0.0001,0.531,0.9420000000000001,0.804,-0.16899999999999998,0.745
237,2018/8/10,10001422,2.65,50ETF购2018年3月2.65,"96,568.00",0.1503,0.1548,0.1408,0.1434,0.1469,65,675,0.3952,0.0001,0.485,0.946,0.8059999999999999,-0.166,0.6859999999999999
238,2018/8/10,10001423,2.7,50ETF购2018年3月2.70,"77,027.00",0.1298,0.1299,0.1209,0.1269,0.127,62,730,0.3702,0.0001,0.44,0.938,0.797,-0.161,0.626
239,2018/8/10,10001424,2.75,50ETF购2018年3月2.75,"186,096.00",0.1117,0.1162,0.10300000000000001,0.1091,0.1087,176,"2,247",0.3481,0.0001,0.396,0.92,0.779,-0.155,0.5660000000000001
240,2018/8/10,10001425,2.8,50ETF购2018年3月2.80,"437,534.00",0.0951,0.1002,0.0882,0.0934,0.0934,469,"5,701",0.3266,0.0001,0.355,0.888,0.752,-0.14800000000000002,0.51
241,2018/8/10,10001426,2.4,50ETF沽2018年3月2.40,"109,126.00",0.10300000000000001,0.1066,0.0981,0.1007,0.10099999999999999,107,"3,570",0.327,0.0001,-0.301,0.737,0.7040000000000001,-0.106,-0.545
242,2018/8/10,10001427,2.45,50ETF沽2018年3月2.45,"276,409.00",0.1174,0.1256,0.1167,0.1181,0.1195,229,"1,679",0.355,0.0001,-0.341,0.779,0.741,-0.109,-0.62
243,2018/8/10,10001428,2.5,50ETF沽2018年3月2.50,"145,667.00",0.1405,0.145,0.1369,0.14,0.1402,102,786,0.386,0.0001,-0.382,0.812,0.77,-0.11,-0.698
244,2018/8/10,10001429,2.55,50ETF沽2018年3月2.55,"315,538.00",0.159,0.1699,0.1584,0.1625,0.1625,193,736,0.4179,0.0001,-0.423,0.838,0.7909999999999999,-0.109,-0.779
245,2018/8/10,10001430,2.6,50ETF沽2018年3月2.60,"393,220.00",0.1846,0.1961,0.183,0.1872,0.1879,205,"1,163",0.4437,0.0001,-0.465,0.851,0.8029999999999999,-0.10800000000000001,-0.862
246,2018/8/10,10001431,2.65,50ETF沽2018年3月2.65,"141,995.00",0.2152,0.2218,0.2093,0.2141,0.215,66,605,0.4696,0.0001,-0.507,0.856,0.8059999999999999,-0.10400000000000001,-0.945
247,2018/8/10,10001432,2.7,50ETF沽2018年3月2.70,"256,585.00",0.2456,0.2522,0.2368,0.2413,0.2439,105,726,0.4986,0.0001,-0.5479999999999999,0.852,0.8,-0.099,-1.0290000000000001
